3.830732095422354178e+01,3.907384022740006912e+01,3.844135071600976516e+01,1.372786191881056646e-08,2.258683602511539347e-09,2.246656920929713977e-08
3.544848756023930036e+01,3.658396251876547467e+01,3.549869911036148551e+01,5.733115431706789938e-08,7.843781255830491284e-09,9.784202558495988956e-08
3.505893278508665389e+01,3.645135500157266506e+01,3.512074572997880750e+01,6.965967287489396961e-08,8.381482261734034878e-09,1.181944186591171133e-07
3.143001819275013986e+01,3.239692473242394044e+01,3.146482669114629971e+01,4.275532598537448399e-07,6.363985431753899936e-08,7.353086946835993812e-07
2.977242187279989594e+01,3.083326231842875131e+01,2.999528591607668204e+01,9.793381878805515443e-07,1.390830339464493790e-07,1.533120977590313517e-06
2.984061719277815428e+01,3.125387490079447161e+01,3.033709914002247388e+01,9.465079453392273581e-07,1.127039906729501847e-07,1.292268111389459761e-06
3.243333560946120997e+01,3.381068255393620348e+01,3.299172682244898169e+01,2.588943741529908217e-07,3.138597080881456025e-08,3.426948284477211785e-07
3.224685075461457018e+01,3.383101471723784925e+01,3.341828097061079461e+01,2.841955575552607955e-07,3.106851484258249295e-08,2.768742035081094589e-07
3.263535500815487467e+01,3.442906873585161520e+01,3.388317148124770029e+01,2.340209069642498975e-07,2.303852725563214810e-08,2.194485939054947918e-07
3.335958082728757290e+01,3.568038610465737293e+01,3.437289711910489132e+01,1.629262342565125603e-07,1.232351502872642025e-08,1.717869746655402167e-07
3.587053195235785097e+01,3.844155814051191555e+01,3.702198670798679814e+01,4.642425154345515106e-08,3.098515761607467013e-09,4.568227629291134548e-08
3.892923622071975842e+01,4.154763324227678822e+01,4.060443241749453591e+01,1.005902107295322326e-08,6.556590666401925104e-10,7.617799440330434548e-09
4.070325450825112057e+01,4.290864911239987123e+01,4.171162513410308748e+01,4.143167978126380048e-09,3.319993474146827615e-10,4.379310020131744160e-09
3.766579939782604924e+01,3.969960865195025690e+01,3.897210617025120882e+01,1.891940779261409091e-08,1.651853440136437713e-09,1.722997611432722159e-08
3.839226945495465770e+01,3.910115570807101903e+01,3.899203889463387895e+01,1.315699075831672979e-08,2.228044793083284432e-09,1.705910880887881015e-08
3.633217032884567743e+01,3.759074707796389703e+01,3.681778465079332818e+01,3.685542392268979840e-08,4.741382413160551450e-09,5.059290879007205174e-08
3.629010698789716116e+01,3.721778593778435607e+01,3.697599803838238586e+01,3.763876365091945295e-08,5.713371539207978621e-09,4.674487996114632821e-08
3.469204738459666260e+01,3.523556624553748406e+01,3.624959543459408451e+01,8.368537818852975384e-08,1.539309693183102870e-08,6.721564494293335927e-08
3.574882730760873528e+01,3.561042304301736294e+01,3.561724440619582310e+01,4.933700004846417494e-08,1.276223933516533438e-08,9.221119520901236471e-08
3.701895049406084581e+01,3.542908059744149796e+01,3.560626523153405287e+01,2.614381688119140039e-08,1.397349026101494257e-08,9.271878858235600599e-08
3.457132441939029377e+01,3.341642374749062583e+01,3.386637912730657263e+01,8.889232019229157567e-08,3.822502503560539177e-08,2.212988799305548557e-07
3.571065187731073820e+01,3.402589415206239210e+01,3.556902670261115418e+01,5.028777585353255974e-08,2.818402151690819841e-08,9.446131617768344742e-08
3.395300603572104592e+01,3.407929070730824606e+01,3.589283563191202120e+01,1.210961603462628197e-07,2.744151264430936083e-08,8.034147059645627788e-08
3.508202003360202070e+01,3.390641273766959785e+01,3.529993602306058165e+01,6.886017123669566179e-08,2.991906527110101667e-08,1.080653068957790119e-07
3.402516279414703604e+01,3.360203364108747337e+01,3.495384807726077270e+01,1.168050802070440800e-07,3.483718880365052357e-08,1.284808300543605525e-07
3.611931398712476948e+01,3.718643814748793375e+01,3.665933788521579118e+01,4.099421535642711197e-08,5.803627811559542040e-09,5.476409654907778964e-08
3.697542566807169351e+01,3.801638303736035596e+01,3.707872818719988572e+01,2.671900546646315585e-08,3.832474820825680590e-09,4.440444849643774749e-08
3.644078693117626244e+01,3.774909242711873958e+01,3.685928011472060462e+01,3.490724831862634144e-08,4.380470185674996511e-09,4.955403508243945637e-08
3.597160421767694061e+01,3.435510008640630986e+01,3.552712105589671410e+01,4.413644474466891123e-08,2.390654419891129521e-08,9.646142827366578060e-08
3.660793837203164003e+01,3.405505065922261565e+01,3.764289920719238580e+01,3.210843523202516941e-08,2.777612811500344117e-08,3.349024310406249626e-08
3.952702424526069080e+01,3.771167591416451614e+01,4.016368545728619210e+01,7.460152369065136747e-09,4.463192528084984725e-09,9.495908491572672418e-09
4.119468640846753260e+01,4.038670435695530614e+01,4.438609471419476904e+01,3.240555472409196320e-09,1.171576294161393272e-09,1.149878623799912863e-09
4.105150808204052737e+01,4.167857844215905061e+01,4.552092385253490647e+01,3.481049819020516529e-09,6.141064831377790593e-10,6.519690569241730676e-10
3.926372266773614683e+01,3.987701712418129318e+01,4.452609033823682694e+01,8.509869670277663106e-09,1.511637829669278110e-09,1.072142068294728599e-09
4.044119254953693599e+01,4.110539764862187440e+01,4.561848909851687495e+01,4.723224327814228384e-09,8.179152584301382554e-10,6.209275938644880041e-10
3.885458767653108225e+01,3.968866735873962170e+01,4.401556928489662823e+01,1.044156132190728717e-08,1.660914910001605516e-09,1.383918692024078358e-09
4.171483755187000497e+01,4.276082119130660431e+01,4.996099543969103252e+01,2.498446616889653275e-09,3.574683990076186122e-10,7.080724376401669105e-11
4.010138641702360474e+01,4.132807919177867007e+01,4.906794486323633464e+01,5.597918056180222291e-09,7.317346612426843860e-10,1.106626734976130583e-10
3.826770960049543646e+01,3.847652259266760666e+01,4.614623024686443387e+01,1.400246185857949356e-08,3.044817558256354683e-09,4.769176836016094737e-10
3.937911509513287456e+01,4.131338093084195862e+01,4.734487547536627972e+01,8.032777944335684935e-09,7.371320836242623633e-10,2.619153318562872225e-10
3.904943166925659170e+01,4.122508025828210521e+01,4.623027147478569532e+01,9.472303569915452252e-09,7.704058318507674699e-10,4.572925279188851090e-10
4.175985089681489626e+01,4.163017401996694389e+01,4.807055336817575153e+01,2.442842970868571913e-09,6.291505331888818953e-10,1.822140954367931639e-10
4.232344993510923814e+01,4.370566238743413123e+01,4.786182769795414060e+01,1.842941605843841748e-09,2.228784076946919743e-10,2.022582162590367389e-10
3.962269501318587572e+01,4.121866553164363722e+01,4.570529704403816140e+01,7.111693882215802406e-09,7.728807701482483849e-10,5.945533826780548684e-10
3.953709014426931390e+01,4.074049435771303251e+01,4.620501845405669883e+01,7.422700125579529001e-09,9.816260002219160327e-10,4.631031434628896962e-10
3.771182029707415495e+01,3.949115348592749797e+01,4.439372527251180145e+01,1.848903424646310754e-08,1.833314512393028115e-09,1.145499874239226880e-09
3.826563079256447963e+01,4.116086071955214720e+01,4.621697333880365477e+01,1.401702363943714757e-08,7.955448292330770488e-10,4.603432279454458998e-10
4.263808918984068441e+01,4.474382169041928137e+01,4.969082900352441357e+01,1.574666283798704411e-09,1.326278007184177696e-10,8.104823948496101848e-11
4.297579489298732369e+01,4.491900653648190200e+01,5.172409059082929161e+01,1.330015391803691379e-09,1.215048635569930416e-10,2.932421815925085412e-11
4.121461826770973857e+01,4.428567086935800035e+01,5.171253848270134768e+01,3.208420716961038387e-09,1.667710852065362803e-10,2.949408654092707108e-11
4.153249161083294894e+01,4.422019560700209695e+01,5.095100692807682208e+01,2.736944510542591906e-09,1.723211274222696446e-10,4.316178789403515941e-11
4.612567567162477644e+01,4.883374681516943383e+01,5.657952626880432945e+01,2.753396439801150213e-10,1.716005247281254751e-11,2.587509665285334373e-12
4.427657681539858459e+01,4.756544158778706333e+01,5.560115580666752066e+01,6.940575157046590068e-10,3.235397103331606423e-11,4.220194111723933702e-12
4.296627443415491143e+01,4.508983469684608281e+01,5.566780731792096049e+01,1.336361663065577545e-09,1.115575064737479035e-10,4.081870623119568265e-12
4.375891037995461375e+01,4.625600311199741554e+01,5.789381440146826208e+01,8.990944143219114192e-10,6.226852014693613170e-11,1.341182687927055501e-12
4.191394047435096581e+01,4.511176956583949504e+01,5.393327655439497903e+01,2.261702219556523370e-09,1.103406916940607259e-10,9.716454136698278039e-12
4.325493430778806214e+01,4.502824113503083936e+01,5.494354919422403327e+01,1.156757471178664073e-09,1.150465687423593176e-10,5.863134928346107030e-12
3.909752283958005137e+01,4.093331928227053140e+01,5.085694171815339359e+01,9.247253066662610900e-09,8.914041520156851135e-10,4.524029487700165437e-11
3.826666840844336548e+01,3.991581320254408638e+01,5.205197068216511980e+01,1.400975338238226248e-08,1.482597592261637366e-09,2.489018844042900787e-11
3.778154717950019403e+01,4.041332456075906521e+01,5.164125674024762702e+01,1.785554977549435742e-08,1.156085812931051050e-09,3.056423878076200841e-11
3.774403070340122213e+01,4.045220355442870641e+01,5.281697076087948517e+01,1.819364959320418995e-08,1.133829116801758285e-09,1.697893822353257446e-11
3.803349613903264981e+01,4.038236940506612882e+01,5.196649585597697296e+01,1.574211951700001708e-08,1.174118411590197264e-09,2.597698881016002084e-11
3.757864949075883487e+01,3.859843393880146323e+01,5.202759667041391367e+01,1.976204573510925251e-08,2.864762102989217515e-09,2.519538122901199674e-11
3.923387720366372378e+01,3.922691952847162611e+01,5.278305131457454991e+01,8.637812428511983394e-09,2.092255176959481355e-09,1.726935202304940682e-11
3.665789265938292374e+01,3.784583179757100879e+01,5.139697271246041055e+01,3.131639091092231235e-08,4.173630922326883210e-09,3.453497822884961751e-11
3.921969070391423884e+01,4.147535335063730599e+01,5.641433111718288274e+01,8.699300407428323913e-09,6.797879315602140801e-10,2.810306268545061999e-12
4.065366005384566961e+01,4.299461323387731682e+01,5.804596002317339298e+01,4.247191472628759540e-09,3.180316615852437074e-10,1.242939348359276331e-12
3.880088251597771887e+01,4.026704638625960797e+01,5.541122715395249543e+01,1.072574261014542669e-08,1.243809798317468526e-09,4.640608274954863088e-12
