2.790000000000000000e+02
2.910000000000000000e+02
3.420000000000000000e+02
4.980000000000000000e+02
1.140000000000000000e+02
9.800000000000000000e+01
4.980000000000000000e+02
1.140000000000000000e+02
1.210000000000000000e+02
3.890000000000000000e+02
3.770000000000000000e+02
5.200000000000000000e+01
6.000000000000000000e+00
1.830000000000000000e+02
4.980000000000000000e+02
4.200000000000000000e+01
4.980000000000000000e+02
4.980000000000000000e+02
3.490000000000000000e+02
