1.650000000000000000e+02
1.400000000000000000e+02
1.400000000000000000e+02
1.040000000000000000e+02
3.000000000000000000e+02
6.000000000000000000e+00
5.000000000000000000e+00
4.900000000000000000e+01
1.260000000000000000e+02
9.600000000000000000e+01
1.860000000000000000e+02
1.650000000000000000e+02
1.700000000000000000e+01
3.230000000000000000e+02
1.000000000000000000e+00
1.000000000000000000e+00
8.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
5.200000000000000000e+01
7.600000000000000000e+01
6.200000000000000000e+01
4.900000000000000000e+01
1.000000000000000000e+00
