2.500000000000000000e+01
1.920000000000000000e+02
4.980000000000000000e+02
1.100000000000000000e+02
3.000000000000000000e+00
4.980000000000000000e+02
1.620000000000000000e+02
3.150000000000000000e+02
2.560000000000000000e+02
2.000000000000000000e+01
2.590000000000000000e+02
5.500000000000000000e+01
1.220000000000000000e+02
2.400000000000000000e+01
4.980000000000000000e+02
7.800000000000000000e+01
2.400000000000000000e+01
3.600000000000000000e+01
4.450000000000000000e+02
