5.450000000000000400e-01
1.786999999999999922e+00
1.141999999999999904e+00
5.320000000000000284e-01
6.089999999999999858e-01
5.140000000000000124e-01
8.030000000000000471e-01
1.020000000000000018e+00
3.576999999999999957e+00
8.419999999999999707e-01
5.749999999999999556e-01
5.320000000000000284e-01
4.829999999999999849e-01
5.340000000000000302e-01
5.190000000000000169e-01
3.646999999999999797e+00
4.869999999999999885e-01
4.560000000000000164e-01
7.089999999999999636e-01
