1.200000000000000000e+01
1.800000000000000000e+01
1.900000000000000000e+01
2.100000000000000000e+01
1.500000000000000000e+01
4.000000000000000000e+01
1.790000000000000000e+02
1.500000000000000000e+01
1.600000000000000000e+01
1.400000000000000000e+01
1.300000000000000000e+01
1.260000000000000000e+02
3.650000000000000000e+02
2.800000000000000000e+01
2.100000000000000000e+01
9.000000000000000000e+00
2.600000000000000000e+01
4.500000000000000000e+01
5.100000000000000000e+01
